vision_distance,n_agents,n_neurons,p,sigma_eff_mean,sigma_eff_std,susceptibility_mean,susceptibility_std,entropy_mean,entropy_std
215,256,64,0.02548037,1.0009940028190614,1.0169474726501767e-05,118.08891792297364,1.2051775746521964,4.956953740119934,0.010020404052280007
215,256,64,0.02631579,1.000997543334961,1.3880538431315885e-05,119.46353263854981,1.256533805797608,4.927312994003296,0.008884376726338232
215,256,64,0.02715121,1.0009974539279938,1.1520076057849815e-05,120.04460945129395,1.007480438076917,4.895718264579773,0.011710978812805183
215,256,64,0.02798663,1.0009916245937347,1.2508302760825072e-05,120.22348175048828,1.004839634093943,4.863243532180786,0.009209642410643712
220,256,64,0.00793651,0.06750000175088644,0.045711961547438625,0.0011884300038218498,0.0001635447014718533,0.012781617790460586,0.0010574705497077522
220,256,64,0.00877193,0.10677777901291848,0.08053727790428604,0.0014925350027624519,0.0008618132596577123,0.013700601784512401,0.0020642651086503544
220,256,64,0.00960735,0.1706666698679328,0.09655798509398078,0.0015521750145126134,0.0004948781456051806,0.015276397205889225,0.0024354968104148868
220,256,64,0.01044277,0.18992460779845716,0.08228160441229551,0.0018256900191772729,0.0007274782189623058,0.01634979504160583,0.0027922941373527445
220,256,64,0.0112782,0.3326401449739933,0.10077556024439525,0.004309855040628463,0.0029573004543690658,0.023844267800450326,0.006305044660341453
220,256,64,0.01211362,0.4649673491716385,0.09996880961015858,0.01708310516551137,0.016957917927142973,0.03727090610191226,0.010952819499946979
220,256,64,0.01294904,0.6124676376581192,0.12370476634360209,0.6904693465679884,0.5095996400118987,0.21181564070284367,0.1214782053313753
220,256,64,0.01378446,0.8449367731809616,0.09188361892553618,14.19807767868042,2.714680129360421,3.164678728580475,0.46295149894967613
220,256,64,0.01461988,0.9342255830764771,0.05582897490581092,23.77515640258789,1.7918198152777054,4.0068184494972225,0.30058069298368273
220,256,64,0.0154553,0.9959807991981506,0.021827292740536085,35.29191226959229,1.1210582304164936,4.50493049621582,0.0983287634780272
220,256,64,0.01629073,1.0009833931922913,3.551930953176105e-05,45.83512802124024,0.7949421744349088,4.678202700614929,0.008555209617378223
220,256,64,0.01712615,1.0009882569313049,3.0135177061471705e-05,57.17248001098633,0.6767595700395801,4.804963946342468,0.008891364876655506
220,256,64,0.01796157,1.0009839475154876,2.618033791085197e-05,68.29641761779786,1.1917396551016677,4.893453884124756,0.011178704349573241
220,256,64,0.01879699,1.0009917974472047,2.5429708211518364e-05,78.80663032531739,0.9544533605040937,4.958103036880493,0.008385788395687654
220,256,64,0.01963241,1.0009901881217957,2.5394603499827892e-05,87.97589492797852,1.382229721462762,4.997033858299256,0.01215298358812009
220,256,64,0.02046784,1.000998169183731,1.6397881261248684e-05,95.56549339294433,1.3549563952903754,5.021078705787659,0.009098504664140814
220,256,64,0.02130326,1.0009992361068725,2.138541559524587e-05,102.11547660827637,1.0056250706065515,5.032844519615173,0.008216658474959735
220,256,64,0.02213868,1.0010002732276917,2.409912129740121e-05,106.53638801574706,0.7242058929247857,5.027922344207764,0.008286625642028138
220,256,64,0.0229741,1.001006156206131,1.5202380526849003e-05,110.98611145019531,1.0466548901608361,5.020749044418335,0.01087763935401751
220,256,64,0.02380952,1.0009888470172883,1.761715984232814e-05,113.28871459960938,1.1357420630718378,5.000328373908997,0.010235778064873413
220,256,64,0.02464495,1.0010006844997406,1.896399404109404e-05,115.6740737915039,1.1348691341335428,4.979617404937744,0.011259791895721386
220,256,64,0.02548037,1.0010016500949859,1.697673697767446e-05,117.13238792419433,0.8946994461089953,4.956335067749023,0.007905696746883309
220,256,64,0.02631579,1.0009992957115172,1.1391387965014235e-05,118.48064880371093,1.2999504572795242,4.926804709434509,0.009285482915883212
220,256,64,0.02715121,1.0010012686252594,9.52853467956861e-06,118.80146408081055,1.0088533154999473,4.893824911117553,0.00971208809207714
220,256,64,0.02798663,1.0010001718997956,1.0200684992968833e-05,119.02584953308106,1.1481936073147703,4.86562077999115,0.010536965157127457
225,256,64,0.00793651,0.09333333596587182,0.05830952045621465,0.001248130016028881,0.0001767814417020001,0.013446824485436082,0.0013942182129312874
225,256,64,0.00877193,0.09958333689719438,0.0689441729496597,0.0012482100166380406,0.00016533387636702705,0.01346820560283959,0.0014140758834798887
225,256,64,0.00960735,0.11870238371193409,0.0872710643485927,0.0014573399908840655,0.000524642528733895,0.014348497847095132,0.0025557826568976465
225,256,64,0.01044277,0.22248016409575938,0.09318359197698642,0.002000464976299554,0.000606457556904605,0.01698024063371122,0.0026776555221010917
225,256,64,0.0112782,0.3501221239566803,0.094436661706952,0.003997425048146397,0.0021322591444426714,0.023363743629306554,0.005885484392511
225,256,64,0.01211362,0.46108474433422086,0.14390401126845004,0.01756618044455536,0.01471090067050148,0.04047183310613036,0.015856495122581058
225,256,64,0.01294904,0.5956935539841652,0.13854109013558624,1.1468929171562194,0.6715719717433898,0.27653118073940275,0.12550700808107942
225,256,64,0.01378446,0.7867950767278671,0.09934522683054274,13.457125616073608,1.9151071041346748,3.0122140884399413,0.4570143196792495
225,256,64,0.01461988,0.9751100838184357,0.04301244706819755,24.939442443847657,1.746707254724237,4.16515873670578,0.2570499164220947
225,256,64,0.0154553,0.9909748196601867,0.030036255931045166,34.9396092414856,1.2078872720239622,4.478303050994873,0.1329199053260804
225,256,64,0.01629073,1.0009831070899964,4.392586366844649e-05,45.75672492980957,0.8913785345924493,4.680830669403076,0.014175797231371657
225,256,64,0.01712615,1.0009868383407592,3.436404156015095e-05,56.80250091552735,0.7806952391497909,4.800575542449951,0.008938708164833605
225,256,64,0.01796157,1.0009932458400725,2.7274227707178705e-05,68.20262451171875,0.8970038662804838,4.894630789756775,0.008497091009858609
225,256,64,0.01879699,1.0009948492050171,2.075386827411054e-05,78.16172332763672,1.0404651694242044,4.957557034492493,0.011240005015027183
225,256,64,0.01963241,1.0009869515895844,2.8035715507381935e-05,87.22160301208496,1.2035074336018325,4.999308657646179,0.010190583665297261
225,256,64,0.02046784,1.0009985566139221,2.1951493265099106e-05,94.58946990966797,1.0972673390608256,5.016775846481323,0.008615939122554732
225,256,64,0.02130326,1.0009876251220704,2.4392463724501723e-05,101.25760269165039,1.213922904879367,5.030496907234192,0.01095950001794093
225,256,64,0.02213868,1.0010031878948211,1.6899247596450773e-05,106.14321746826172,1.1155418643289798,5.028424024581909,0.00918702334377188
225,256,64,0.0229741,1.0009936213493347,1.889171637387461e-05,109.94459114074706,1.3316315398986067,5.017756009101868,0.007093900427256796
225,256,64,0.02380952,1.0009934842586516,1.6668872379595104e-05,112.9162784576416,1.4029653702780862,5.004087829589844,0.007727927101981584
225,256,64,0.02464495,1.0009990751743316,1.5194685354244936e-05,115.21315002441406,1.1422096457509312,4.9825445175170895,0.008385656006328044
225,256,64,0.02548037,1.000990778207779,1.4502772829621456e-05,116.43314971923829,1.164333492495547,4.957496786117554,0.010894515606547956
225,256,64,0.02631579,1.0009982526302337,1.2985414615032506e-05,117.23398971557617,0.9230648074396975,4.922589540481567,0.008198578715702641
225,256,64,0.02715121,1.0010015785694122,1.0963254891168962e-05,117.80276412963867,1.0724642379251899,4.895701265335083,0.009794952286121508
225,256,64,0.02798663,1.000998055934906,1.1861480060110737e-05,118.58712539672851,0.9123330292773104,4.866442584991455,0.011493465501726934
230,256,64,0.00793651,0.06041666753590107,0.04851080927155983,0.0011833750118967145,0.0002211425468594342,0.012737016705796123,0.001260224791644257
230,256,64,0.00877193,0.11466667093336583,0.09203653163146784,0.0013628550223074853,0.00035994019557008535,0.013913898216560482,0.0019692849513100524
230,256,64,0.00960735,0.15254167094826698,0.07231656908293099,0.0014873099979013204,0.0004031296111624144,0.014802319882437586,0.0020431659489250553
230,256,64,0.01044277,0.23308334089815616,0.09229222617568678,0.0020899850060231984,0.0008467336864262016,0.01745119537226856,0.002933853666763635
230,256,64,0.0112782,0.314003193564713,0.1050242499166133,0.003857175086159259,0.002381758753771735,0.022905014781281353,0.0060964727471923864
230,256,64,0.01211362,0.4550379991531372,0.1664552808445453,0.028550404909765348,0.02425407966380533,0.046435936773195866,0.02013151934713758
230,256,64,0.01294904,0.6490499094128609,0.12542646604367189,2.152135008573532,1.1081187761272686,0.4007566310465336,0.17927408384275656
230,256,64,0.01378446,0.8663812309503556,0.09557328447288725,15.017328023910522,2.1262858330292276,3.376994252204895,0.4620980859736409
230,256,64,0.01461988,0.9200439155101776,0.08395677038422963,23.64642915725708,2.419868574364554,3.9491621971130373,0.3880611056288855
230,256,64,0.0154553,1.0009529531002044,4.9295462473339526e-05,35.239013481140134,0.6642857615252681,4.525293064117432,0.009831362172588428
230,256,64,0.01629073,1.0009897768497467,5.268001714960224e-05,45.58327312469483,0.7379967173127594,4.680057716369629,0.009649836147126755
230,256,64,0.01712615,1.000987607240677,3.999629378229376e-05,56.84658203125,0.8493346294550242,4.806346726417542,0.007405481125896609
230,256,64,0.01796157,1.0009783506393433,2.6256613904178947e-05,67.45817604064942,0.8484054969878213,4.891749691963196,0.009667240850350475
230,256,64,0.01879699,1.0009991466999053,2.2599027769185438e-05,78.19615097045899,1.0814722944161406,4.960491609573364,0.008730934615223646
230,256,64,0.01963241,1.0009908616542815,2.3351772448557653e-05,86.35319786071777,1.3351269580386087,4.992553472518921,0.011304069206286363
230,256,64,0.02046784,1.000991278886795,2.5959953698026513e-05,94.06726531982422,1.2824082391776415,5.020503830909729,0.010926157545568794
230,256,64,0.02130326,1.0009909629821778,2.1595367395011795e-05,100.4487693786621,1.094990540192134,5.028067636489868,0.00983448673417115
230,256,64,0.02213868,1.0009967982769012,1.6174810658617553e-05,105.29565963745117,1.116398156399485,5.028439831733704,0.007063154717576847
230,256,64,0.0229741,1.000995969772339,1.1492641107716922e-05,109.4670295715332,1.1001779749512264,5.0194981575012205,0.011134885342234353
230,256,64,0.02380952,1.00099316239357,1.3885854759307811e-05,112.18658981323242,1.113537978966218,5.001041030883789,0.011695134455377688
230,256,64,0.02464495,1.0009994685649872,2.2879125465411202e-05,114.45519256591797,1.1154920369447745,4.982263898849487,0.010436372282601468
230,256,64,0.02548037,1.0009958803653718,1.6003529671587578e-05,115.7841022491455,1.1117849394742343,4.956020736694336,0.010968403120237155
230,256,64,0.02631579,1.000999665260315,1.0881307456707715e-05,117.09326248168945,1.1382793094301975,4.930411052703858,0.009927315045609536
230,256,64,0.02715121,1.0009988367557525,1.0293725604049553e-05,117.3208438873291,0.7921524537351212,4.8965846538543705,0.008750000775715793
230,256,64,0.02798663,1.000998216867447,1.1892539731532583e-05,117.73191833496094,1.0370245065858432,4.865338754653931,0.010156562564172859
235,256,64,0.00793651,0.07666666936129332,0.05442885519334682,0.0011933350062463433,0.00016810653094017353,0.013075713254511356,0.0013807307228305523
235,256,64,0.00877193,0.16227778028696777,0.054824326561064736,0.0016467200184706599,0.0004335453608890818,0.015265003964304923,0.001628852037668386
235,256,64,0.00960735,0.14175000376999378,0.06616787519588573,0.001472324994392693,0.0003493291805248252,0.014737198036164046,0.0016638487871309107
235,256,64,0.01044277,0.22578571625053884,0.09067085467224503,0.00215951498830691,0.0007697056537061926,0.017538146814331412,0.002895585576767498
235,256,64,0.0112782,0.35642015784978864,0.11623047909026829,0.004376355110434815,0.0026131057002452443,0.02358007957227528,0.005589532336163725
235,256,64,0.01211362,0.49858698770403864,0.15112741221795176,0.03535354909254238,0.03495625836870447,0.05219704015180469,0.02485667686774449
235,256,64,0.01294904,0.7071290493011475,0.10552436092323535,4.159221196174622,2.1741888100300355,0.6896435745060444,0.32745824505694576
235,256,64,0.01378446,0.8604519903659821,0.08425093644787274,15.206547355651855,1.7196138465973465,3.3663432717323305,0.3738217896567474
235,256,64,0.01461988,0.9509339928627014,0.06715830482217436,25.120822715759278,1.6011393242471124,4.131803321838379,0.2865398314689597
235,256,64,0.0154553,0.9959614187479019,0.02182845497567305,35.081588172912596,0.8939114518679926,4.505743885040284,0.09785421347984019
235,256,64,0.01629073,1.0010001003742217,3.37217243095832e-05,45.37865657806397,0.5267405570800154,4.678631377220154,0.005544259423791194
235,256,64,0.01712615,1.0009979009628296,3.875268302113678e-05,56.29143028259277,0.7653123672426327,4.798545384407044,0.008306982681983653
235,256,64,0.01796157,1.0009963810443878,2.351769598884133e-05,67.2698760986328,0.9581793020996077,4.893852472305298,0.011591642761395293
235,256,64,0.01879699,1.0010010123252868,2.801273474094607e-05,77.66326026916504,1.156653850001554,4.961216425895691,0.010816006729323065
235,256,64,0.01963241,1.0009910404682159,2.25427091141208e-05,86.34626731872558,1.044189025279999,4.9971648216247555,0.01076556886862746
235,256,64,0.02046784,1.0010003805160523,2.1996636879179525e-05,94.1207290649414,0.7932602484004501,5.021370840072632,0.009061095180894934
235,256,64,0.02130326,1.0009945929050446,2.2922240781242392e-05,99.98254203796387,1.0546549318969562,5.027947926521302,0.010085758350986258
235,256,64,0.02213868,1.0009915113449097,2.5062726149457853e-05,105.2873378753662,0.8687445919439812,5.032684302330017,0.0064323159911330125
235,256,64,0.0229741,1.000993263721466,1.6091836760945617e-05,107.99272155761719,1.3670458100011516,5.014669013023377,0.01134427576696214
235,256,64,0.02380952,1.0009963154792785,1.5882914460400478e-05,111.7720718383789,1.4190092696339833,5.005485916137696,0.010334682592205591
235,256,64,0.02464495,1.0009977698326111,9.300456352886367e-06,113.49581260681153,0.9529396312097517,4.9814828634262085,0.00715163475900983
235,256,64,0.02548037,1.0009997963905335,1.3248647138170068e-05,115.44693260192871,1.3748734341114013,4.955612587928772,0.012494953768451998
235,256,64,0.02631579,1.0009960234165192,1.4582170059316503e-05,116.11906661987305,1.013775371689406,4.928575205802917,0.011222550817541494
235,256,64,0.02715121,1.00099418759346,1.0226758878574645e-05,116.82589416503906,1.0655838557335224,4.895721054077148,0.010218716674791678
235,256,64,0.02798663,1.000996994972229,9.537890484460084e-06,117.00634651184082,0.9414215861603071,4.863621783256531,0.008828274776069622
240,256,64,0.00793651,0.08875000216066838,0.05152366088091405,0.0011933550180401654,0.00012786632505537514,0.013220610423013568,0.0011717809847545848
240,256,64,0.00877193,0.12191667109727859,0.07304921863495399,0.0013727949990425259,0.0003181835969442817,0.014088236074894667,0.0018699638610303194
240,256,64,0.00960735,0.16400000266730785,0.07934873962931446,0.0016270200139842927,0.0004742075079833071,0.015155287785455584,0.002038205537136135
240,256,64,0.01044277,0.2601265234872699,0.12523745996527375,0.002830929902847856,0.0015434423795256014,0.01923716962337494,0.004512751034690441
240,256,64,0.0112782,0.3579270515590906,0.1102738068892659,0.007225360360462218,0.006883406724382115,0.02717992225661874,0.008896199907743237
240,256,64,0.01211362,0.48765996992588045,0.09873061418066348,0.04255893540102988,0.04367751658824388,0.05473788091912866,0.022863014164343307
240,256,64,0.01294904,0.7248806655406952,0.09424064230648391,6.467451786994934,2.287703477177845,1.0467532068490981,0.35437110084558293
240,256,64,0.01378446,0.8615570068359375,0.11666291603328977,15.75214581489563,2.8357255632608407,3.4358368635177614,0.588623638034296
240,256,64,0.01461988,0.961749142408371,0.05613437800396965,25.05140266418457,1.7289876276169216,4.1493922710418705,0.2594866730933351
240,256,64,0.0154553,0.9909633666276931,0.03002933757947419,34.72496871948242,1.0621356655442227,4.4788048505783085,0.13611584855104697
240,256,64,0.01629073,0.9959760963916778,0.021813690816943274,45.12700309753418,1.234370761790016,4.659042930603027,0.1007813061019042
240,256,64,0.01712615,1.001003623008728,3.2396558314879036e-05,55.84252777099609,0.8787660850647653,4.794518256187439,0.011329809039304195
240,256,64,0.01796157,1.0009966135025024,2.6233915751442837e-05,66.93447418212891,0.8157263385849602,4.890734100341797,0.009716490363248285
240,256,64,0.01879699,1.0009904325008392,2.301484302974279e-05,77.38941192626953,1.1270063738240206,4.961553788185119,0.010176897351658283
240,256,64,0.01963241,1.0009835422039033,2.6991849369460256e-05,85.8147705078125,1.0105024008024637,4.996958875656128,0.007920971117966306
240,256,64,0.02046784,1.0010085701942444,2.193079987030546e-05,93.73679847717285,1.046560054092832,5.022754073143005,0.007192520350349072
240,256,64,0.02130326,1.0009942710399629,1.7190354661578886e-05,98.82208557128907,1.373307785879947,5.023911619186402,0.010649323800225229
240,256,64,0.02213868,1.0009947717189789,1.4089553404469121e-05,104.50705146789551,1.3815786875382323,5.027307391166687,0.012077095668250432
240,256,64,0.0229741,1.0009994745254516,1.9567855382453864e-05,107.51052742004394,1.0943316318321852,5.013299870491028,0.011392177182762862
240,256,64,0.02380952,1.000997632741928,1.2555510093980726e-05,111.03302421569825,1.1238085281962293,5.000857591629028,0.00794309588401884
240,256,64,0.02464495,1.0009952783584595,1.3719637569729625e-05,112.90996932983398,1.148206387823243,4.97999746799469,0.01090247287696759
240,256,64,0.02548037,1.0009930193424226,1.0256466543571928e-05,114.48661766052246,1.006907396951289,4.9558334112167355,0.007643438287579668
240,256,64,0.02631579,1.0009971857070923,1.2920329343305376e-05,115.85333061218262,0.949577522487377,4.93112633228302,0.010454410916028683
240,256,64,0.02715121,1.0009995460510255,1.3413328400255391e-05,115.7127571105957,0.852187732295233,4.89520115852356,0.009887471018620574
240,256,64,0.02798663,1.0010007858276366,8.305354920375283e-06,116.35838508605957,0.7419538755951748,4.866087102890015,0.010122239411048855
245,256,64,0.00793651,0.07208333611488342,0.047600407608497194,0.0012682699889410287,0.00028761548293901714,0.012910584686324,0.0010271846784159658
245,256,64,0.00877193,0.1647023856639862,0.0624634546164053,0.0016620850248727948,0.00044606864419794665,0.01490176641382277,0.001542093756302365
245,256,64,0.00960735,0.1993015928193927,0.08472334158162441,0.0020798249985091387,0.0008646928228282903,0.016533790808171033,0.003236979504754188
245,256,64,0.01044277,0.3012616366147995,0.09337629211682126,0.0039612902095541355,0.004071978781501214,0.02118246629834175,0.00535168782026602
245,256,64,0.0112782,0.3570301242172718,0.10832718925223142,0.0046619248867500575,0.0026910557058978596,0.024878970440477134,0.005487323688850358
245,256,64,0.01211362,0.5209966346621513,0.15717141860441125,0.07458835453726351,0.06816331293513958,0.0698363765142858,0.03395189559833973
245,256,64,0.01294904,0.7163903623819351,0.13896661580992978,8.354756939411164,2.2650217379136177,1.4303868919610978,0.3273536073654348
245,256,64,0.01378446,0.9024642437696457,0.09330573332242541,16.562984037399293,2.199484033223498,3.6207560896873474,0.46915202026616193
245,256,64,0.01461988,0.9659020692110062,0.057267588810425187,25.157021713256835,1.5328052851753722,4.1888712525367735,0.24941068552736045
245,256,64,0.0154553,0.9959635853767395,0.02180026674709412,34.857116317749025,0.8956135301674275,4.5028616189956665,0.09817973743449651
245,256,64,0.01629073,1.0009693324565887,4.1352949533537274e-05,45.200673484802245,0.6010832668730917,4.6785626888275145,0.008908102039954308
245,256,64,0.01712615,1.0009900033473969,4.3575518444422174e-05,55.69319610595703,0.8995058391929911,4.797290730476379,0.009799424931913225
245,256,64,0.01796157,1.0009874761104585,3.185018072707696e-05,66.96596145629883,0.7322718448180903,4.893399286270141,0.007996763735293868
245,256,64,0.01879699,1.0009826600551606,3.235936713802723e-05,76.95577354431153,1.2613446566429365,4.956379342079162,0.011916628740305866
245,256,64,0.01963241,1.000995409488678,1.7749294462085614e-05,85.15562362670899,0.9384560170282216,4.995286130905152,0.012897922740712556
245,256,64,0.02046784,1.0009904980659485,2.7883990583107512e-05,93.11586952209473,1.2160782257212175,5.020404911041259,0.010929754229963127
245,256,64,0.02130326,1.000996285676956,2.3246528999551738e-05,98.70995063781739,1.1429916493945704,5.026282906532288,0.009384584780342273
245,256,64,0.02213868,1.0009921193122864,2.0215923819352717e-05,103.47603836059571,1.2130555350542898,5.025039553642273,0.011809322502315964
245,256,64,0.0229741,1.00100319981575,2.090583867478569e-05,107.65943565368653,0.9402436235576165,5.019896864891052,0.008096326008124658
245,256,64,0.02380952,1.0009960949420929,1.2335268720425816e-05,110.2336582183838,1.1064695166490093,5.000108599662781,0.007588890334914966
245,256,64,0.02464495,1.00099156498909,1.2067152808108321e-05,112.08959503173828,0.8437861654759052,4.977619051933289,0.007373302915299738
245,256,64,0.02548037,1.000998193025589,1.4664849221085275e-05,113.90153694152832,1.1756656502124767,4.955885529518127,0.009102998875758534
245,256,64,0.02631579,1.0010011613368988,1.4269768986467954e-05,114.75665245056152,1.2082514212343625,4.926602053642273,0.010628634089664636
245,256,64,0.02715121,1.0009973168373107,1.3413926980527591e-05,115.29755592346191,1.155231090225789,4.895871210098266,0.010796674448365873
245,256,64,0.02798663,1.000997579097748,7.725654141391238e-06,115.44123992919921,0.7560285881179957,4.860814547538757,0.007918967805155452
250,256,64,0.00793651,0.08608333505690098,0.07604325506322096,0.0012232550303451716,0.0002438933349501467,0.013232533400878311,0.0017022508207174781
250,256,64,0.00877193,0.1363333363085985,0.09578854293928855,0.0014773000148124993,0.0003775949950820087,0.014675234304741025,0.0023310758791428706
250,256,64,0.00960735,0.2136607201769948,0.08102525649224512,0.0020245600200723855,0.000698099136416815,0.01693269396200776,0.002633160771745903
250,256,64,0.01044277,0.2673401013016701,0.1138447807260038,0.0032073099864646792,0.001812639845841069,0.02059137267060578,0.005450152087417514
250,256,64,0.0112782,0.38451984599232675,0.12361925270378334,0.007446610287297517,0.004884583885934079,0.028587232762947678,0.008874268539019762
250,256,64,0.01211362,0.5676313936710358,0.10149454825505996,0.08202380451839417,0.07022810548335985,0.07359244776889681,0.03300178990220711
250,256,64,0.01294904,0.7771745055913926,0.09806130568344248,10.667396426200867,2.296944880847336,1.9438171684741974,0.4460273229329052
250,256,64,0.01378446,0.8881578922271729,0.07697193753396303,16.587311363220216,1.6524313888722986,3.602992570400238,0.3485774542285174
250,256,64,0.01461988,0.953431922197342,0.06228999817567642,24.966402530670166,1.9029859746124762,4.12816573381424,0.2942184818160065
250,256,64,0.0154553,0.9959786683320999,0.02181604896531317,34.955996704101565,1.1701510068053567,4.50591549873352,0.10370777062982026
250,256,64,0.01629073,1.000976127386093,4.604055485761123e-05,45.261312103271486,0.591216584946416,4.679572701454163,0.008934365204854933
250,256,64,0.01712615,1.0009809672832488,3.88275741420949e-05,55.575308609008786,0.7472873521551955,4.798808002471924,0.011185202187691501
250,256,64,0.01796157,1.0009855329990387,2.9259625070296154e-05,66.10556030273438,1.1430929270201216,4.887266778945923,0.01533145044332912
250,256,64,0.01879699,1.000993973016739,2.623464364777703e-05,76.64906997680664,0.8900360553984088,4.954311513900757,0.00984490771191361
250,256,64,0.01963241,1.000989705324173,1.8285977429620892e-05,84.863814163208,1.1579957512570536,4.994857406616211,0.011074065610412218
250,256,64,0.02046784,1.0009930193424226,2.155192111049313e-05,92.44632072448731,1.2173058041836495,5.017681097984314,0.011589163344530407
250,256,64,0.02130326,1.0009989023208619,1.8349070864846783e-05,98.34472427368163,1.0557232902472458,5.0287495136260985,0.01085107246952985
250,256,64,0.02213868,1.0009904682636261,9.128993766584315e-06,103.74118766784667,0.9814094606105729,5.032928562164306,0.007268288159662989
250,256,64,0.0229741,1.000996571779251,1.7511932885367648e-05,106.80936393737792,1.106037499812649,5.015533661842346,0.009907019501783068
250,256,64,0.02380952,1.000999528169632,1.1901378992195235e-05,109.67069587707519,0.9728651647893726,4.997674536705017,0.008788291929083127
250,256,64,0.02464495,1.001000964641571,9.55156575094746e-06,111.60938301086426,1.0228004277380216,4.977456736564636,0.010937185560476327
250,256,64,0.02548037,1.000996482372284,1.2017922395486538e-05,113.63242721557617,0.874817028129148,4.960356545448303,0.010401026564287846
250,256,64,0.02631579,1.000997108221054,9.164107039066186e-06,114.2519515991211,0.8986409458673977,4.9282306909561155,0.0101883573616278
250,256,64,0.02715121,1.001001101732254,1.53405855809914e-05,114.26235542297363,1.023587601907012,4.89411051273346,0.01063864919734547
250,256,64,0.02798663,1.0009963989257813,1.0962938931557839e-05,114.91429023742675,0.9316990820341898,4.860600256919861,0.009516067231992132
255,256,64,0.00793651,0.0948333354666829,0.05978178068791263,0.0012132550298701971,0.0001486430615668792,0.013396885246038437,0.0013545921692436202
255,256,64,0.00877193,0.16426587644964458,0.09204527228100956,0.0017961100034881382,0.0010270925146004287,0.01545852436684072,0.0030921884718494684
255,256,64,0.00960735,0.18713492453098296,0.06460360555251658,0.0020097249711398036,0.0007975643350034453,0.016788662783801554,0.00259228124949416
255,256,64,0.01044277,0.27330538518726827,0.1155832388671387,0.0031446050095837565,0.0021440239986205718,0.02009310545399785,0.00492919126670553
255,256,64,0.0112782,0.422027213871479,0.1026764700670314,0.00837873063283041,0.0029811517704710806,0.031092619895935057,0.004378889242378935
255,256,64,0.01211362,0.5330142721533775,0.12360255694224676,0.09050663374364376,0.07216144497029149,0.07532873889431357,0.0336206692416001
255,256,64,0.01294904,0.7926146745681762,0.1165383194962189,11.1508154630661,2.528395129496765,2.2224419951438903,0.5736421386964095
255,256,64,0.01378446,0.885389631986618,0.0961200019822199,16.342982244491576,1.859671142004732,3.5418796062469484,0.417089354387659
255,256,64,0.01461988,0.9459011048078537,0.06695682121927786,24.990470981597902,1.8595560085767198,4.113090872764587,0.29151217583637007
255,256,64,0.0154553,1.000961709022522,3.8469733551986e-05,34.78317012786865,0.5060340001229893,4.521404218673706,0.011147003406855985
255,256,64,0.01629073,1.0009989380836486,4.6474397047883994e-05,44.92726650238037,0.985738869457012,4.678367805480957,0.014355877621555135
255,256,64,0.01712615,1.0009739220142364,3.74152608061838e-05,55.64696922302246,0.8049931693340403,4.8020421981811525,0.008961241022276207
255,256,64,0.01796157,1.0009934544563293,3.276785824548208e-05,66.18771171569824,0.8847308819278846,4.890017104148865,0.008813885160972524
255,256,64,0.01879699,1.000993251800537,1.869059485507225e-05,76.22622985839844,0.8905702340829111,4.9538723707199095,0.007221774344986981
255,256,64,0.01963241,1.0009943962097168,1.4413157388907748e-05,84.59078903198242,1.0405097128037508,4.994852590560913,0.01017593689971916
255,256,64,0.02046784,1.000999504327774,2.525787103523045e-05,92.37318878173828,0.7491184001101705,5.021799540519714,0.006697478247702666
255,256,64,0.02130326,1.0009986579418182,2.7783163537174374e-05,98.23611984252929,0.9607987161213651,5.028208374977112,0.009988984672306479
255,256,64,0.02213868,1.0009852588176726,1.7547327010554977e-05,102.69350395202636,0.7807423059672383,5.026845908164978,0.009116728665583482
255,256,64,0.0229741,1.0009972989559173,1.294255399392141e-05,106.01478385925293,1.1464282592574746,5.012648510932922,0.010902907786571499
255,256,64,0.02380952,1.0010020434856415,1.6174151710678838e-05,109.08790588378906,0.9432994670484776,5.001813435554505,0.009840888495102557
255,256,64,0.02464495,1.000998431444168,1.5125797552144651e-05,111.04541244506837,0.762536871629205,4.979879450798035,0.0073294742522159026
255,256,64,0.02548037,1.000998055934906,1.5391904435486572e-05,112.68221778869629,0.9110256087098101,4.954305911064148,0.008987664923375835
255,256,64,0.02631579,1.000999289751053,9.756992699374274e-06,113.66859817504883,0.9006390369283106,4.926089572906494,0.011441598493847053
255,256,64,0.02715121,1.0009982585906982,1.169649085594691e-05,114.44240112304688,0.7430107462974962,4.9006620168685915,0.009017530334198613
255,256,64,0.02798663,1.0010002613067628,1.5391327382092724e-05,114.28376731872558,0.8956463933483108,4.864077854156494,0.008312986929806471
260,256,64,0.00793651,0.10911905094981193,0.0701686160988015,0.0013428950041998178,0.0003967671824238176,0.013739567110314965,0.0016560447073013088
260,256,64,0.00877193,0.13708333801478148,0.08617952319531731,0.0014225950289983302,0.00033036879813568205,0.014543404662981629,0.0021895859675547013
260,256,64,0.00960735,0.20200794078409673,0.06792924687869324,0.0020048000267706813,0.0007007901054666781,0.016419941373169423,0.00253457047913092
260,256,64,0.01044277,0.33392243534326554,0.10249745044976491,0.002736674976767972,0.000928070194338576,0.021085032587870957,0.0034515166511047677
260,256,64,0.0112782,0.4063050955533981,0.0805490987098971,0.010346165020018816,0.010161931543347468,0.030461044143885375,0.009400636005638058
260,256,64,0.01211362,0.5776936322450638,0.14138359317592578,0.15628952141851188,0.10370483935652025,0.09897866966202855,0.03965779577753354
